sample_delay_us,ch1_V
-18.472000,-0.1787690
-18.464000,-0.1788223
-18.456000,-0.1788757
-18.448000,-0.1788757
-18.440000,-0.1788757
-18.432000,-0.1789290
-18.424000,-0.1788757
-18.416000,-0.1788757
-18.408000,-0.1788223
-18.400000,-0.1788223
-18.392000,-0.1788223
-18.384000,-0.1788223
-18.376000,-0.1788223
-18.368000,-0.1788223
-18.360000,-0.1788757
-18.352000,-0.1788757
-18.344000,-0.1788223
-18.336000,-0.1787690
-18.328000,-0.1787157
-18.320000,-0.1787157
-18.312000,-0.1787690
-18.304000,-0.1787157
-18.296000,-0.1787690
-18.288000,-0.1788223
-18.280000,-0.1788757
-18.272000,-0.1788757
-18.264000,-0.1788223
-18.256000,-0.1787690
-18.248000,-0.1787690
-18.240000,-0.1787690
-18.232000,-0.1787690
-18.224000,-0.1787157
-18.216000,-0.1787157
-18.208000,-0.1787157
-18.200000,-0.1786623
-18.192000,-0.1786623
-18.184000,-0.1787157
-18.176000,-0.1787690
-18.168000,-0.1787157
-18.160000,-0.1787157
-18.152000,-0.1787690
-18.144000,-0.1787157
-18.136000,-0.1787157
-18.128000,-0.1787157
-18.120000,-0.1787157
-18.112000,-0.1787157
-18.104000,-0.1786623
-18.096000,-0.1786623
-18.088000,-0.1786090
-18.080000,-0.1786623
-18.072000,-0.1786623
-18.064000,-0.1785557
-18.056000,-0.1785557
-18.048000,-0.1786090
-18.040000,-0.1786623
-18.032000,-0.1786623
-18.024000,-0.1786623
-18.016000,-0.1786623
-18.008000,-0.1787157
-18.000000,-0.1786623
-17.992000,-0.1786623
-17.984000,-0.1786090
-17.976000,-0.1785557
-17.968000,-0.1785557
-17.960000,-0.1785557
-17.952000,-0.1786090
-17.944000,-0.1786623
-17.936000,-0.1785557
-17.928000,-0.1786623
-17.920000,-0.1787157
-17.912000,-0.1786623
-17.904000,-0.1785557
-17.896000,-0.1785557
-17.888000,-0.1786090
-17.880000,-0.1785557
-17.872000,-0.1785557
-17.864000,-0.1785557
-17.856000,-0.1785557
-17.848000,-0.1785557
-17.840000,-0.1785023
-17.832000,-0.1785557
-17.824000,-0.1785557
-17.816000,-0.1785557
-17.808000,-0.1785557
-17.800000,-0.1785023
-17.792000,-0.1785023
-17.784000,-0.1785557
-17.776000,-0.1785557
-17.768000,-0.1785023
-17.760000,-0.1786090
-17.752000,-0.1786090
-17.744000,-0.1785557
-17.736000,-0.1785023
-17.728000,-0.1785023
-17.720000,-0.1785557
-17.712000,-0.1785557
-17.704000,-0.1785023
-17.696000,-0.1785023
-17.688000,-0.1784490
-17.680000,-0.1784490
-17.672000,-0.1785023
-17.664000,-0.1785023
-17.656000,-0.1785557
-17.648000,-0.1785023
-17.640000,-0.1785023
-17.632000,-0.1785557
-17.624000,-0.1785023
-17.616000,-0.1784490
-17.608000,-0.1784490
-17.600000,-0.1784490
-17.592000,-0.1785023
-17.584000,-0.1785023
-17.576000,-0.1785023
-17.568000,-0.1785557
-17.560000,-0.1785557
-17.552000,-0.1784490
-17.544000,-0.1784490
-17.536000,-0.1784490
-17.528000,-0.1783956
-17.520000,-0.1783956
-17.512000,-0.1783956
-17.504000,-0.1783956
-17.496000,-0.1783956
-17.488000,-0.1783956
-17.480000,-0.1784490
-17.472000,-0.1783956
-17.464000,-0.1784490
-17.456000,-0.1785023
-17.448000,-0.1784490
-17.440000,-0.1783956
-17.432000,-0.1784490
-17.424000,-0.1784490
-17.416000,-0.1784490
-17.408000,-0.1783956
-17.400000,-0.1783423
-17.392000,-0.1783423
-17.384000,-0.1783423
-17.376000,-0.1783423
-17.368000,-0.1783423
-17.360000,-0.1783423
-17.352000,-0.1783423
-17.344000,-0.1783423
-17.336000,-0.1783423
-17.328000,-0.1783956
-17.320000,-0.1783956
-17.312000,-0.1782890
-17.304000,-0.1783423
-17.296000,-0.1783423
-17.288000,-0.1783423
-17.280000,-0.1783956
-17.272000,-0.1783423
-17.264000,-0.1782890
-17.256000,-0.1782356
-17.248000,-0.1781823
-17.240000,-0.1781823
-17.232000,-0.1782356
-17.224000,-0.1782890
-17.216000,-0.1783956
-17.208000,-0.1783423
-17.200000,-0.1782356
-17.192000,-0.1783423
-17.184000,-0.1783956
-17.176000,-0.1782890
-17.168000,-0.1782356
-17.160000,-0.1782890
-17.152000,-0.1783423
-17.144000,-0.1782356
-17.136000,-0.1782890
-17.128000,-0.1782356
-17.120000,-0.1782356
-17.112000,-0.1782356
-17.104000,-0.1782890
-17.096000,-0.1783956
-17.088000,-0.1783423
-17.080000,-0.1782890
-17.072000,-0.1782890
-17.064000,-0.1782890
-17.056000,-0.1782356
-17.048000,-0.1782356
-17.040000,-0.1783423
-17.032000,-0.1782356
-17.024000,-0.1781823
-17.016000,-0.1782356
-17.008000,-0.1782356
-17.000000,-0.1781823
-16.992000,-0.1781823
-16.984000,-0.1782356
-16.976000,-0.1782356
-16.968000,-0.1781289
-16.960000,-0.1780489
-16.952000,-0.1780489
-16.944000,-0.1781289
-16.936000,-0.1781823
-16.928000,-0.1780489
-16.920000,-0.1780489
-16.912000,-0.1780489
-16.904000,-0.1779956
-16.896000,-0.1779956
-16.888000,-0.1780489
-16.880000,-0.1780489
-16.872000,-0.1781289
-16.864000,-0.1780489
-16.856000,-0.1779956
-16.848000,-0.1781289
-16.840000,-0.1781823
-16.832000,-0.1781823
-16.824000,-0.1781823
